url,job,jurusan,lulusan 
/opportunities/1082594,Sales Leuwiliang,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1082597,REMEDIAL TUBAN,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1082581,Marketing Credit Executive Metro Lampung,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1082582,Marketing Credit Executive Kalianda,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1082583,Marketing Credit Executive Tulang Bawang,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1082873,MARKETING CREDIT EXECUTIVE BEKASI,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1082875,KOLEKTOR BEKASI,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1082887,Marketing Credit Executive Cibinong,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1082888,Marketing Credit Executive Tangerang Selatan,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1082889,Kolektor Lumajang,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1082579,Sorter Surabaya,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1084544,Junior Collector Bojonegoro,Semuanya,SLTA
/opportunities/1082469,Sales Promotion Girl Jakarta Timur,Semuanya,"SLTA, Diploma"
/opportunities/1082470,Sales Promotion Girl Jakarta Utara,Semuanya,"SLTA, Diploma"
/opportunities/1082471,Sales Promotion Girl JAKARTA,Semuanya,"SLTA, Diploma"
/opportunities/1082503,Counter Sales Bogor Kota,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1082518,Marketing Credit Executive Lampung,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1082563,Marketing Credit Executive Cibinong,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1084997,Junior Collector Pemalang,Semuanya,SLTA
/opportunities/1084998,Junior Collector Pontianak,Semuanya,SLTA
/opportunities/1085046,Junior Collector Sumatera Utara,Semuanya,SLTA
/opportunities/1082564,Marketing Credit Executive Tangerang Selatan,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1082565,Marketing Credit Executive Yogyakarta,Semuanya,"SLTA, Diploma"
/opportunities/1082568,Marketing Credit Executive Kudus,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1082569,Marketing Credit Executive Jakarta Timur Pusat,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1085082,Junior Collector Ubud,Semuanya,SLTA
/opportunities/1080445,SATPAM (SECURITY),Semuanya,SLTA
/opportunities/1081379,Operator Produksi,Teknik Mesin,SLTA
/opportunities/1081922,MANUFACTURE MANAGER,"Teknik Elektro, Teknik Industri, Teknik Mesin",Sarjana/S1
/opportunities/1082724,SATPAM (SECURITY),Semuanya,SLTA
/opportunities/1072594,"Kepala Sub Departemen Akunting, Anggaran & Pajak",Akuntansi,Sarjana/S1
/opportunities/1085308,Kolektor Surabaya,Semuanya,Apa Saja
/opportunities/1085194,Kolektor Gresik,Semuanya,SLTA
/opportunities/1085234,Kolektor Jawa Barat,Semuanya,Apa Saja
/opportunities/1074834,Installer dan Scafolding User,Teknik Lainnya,SLTA
/opportunities/1074987,PROJECT COORDINATOR,"Arsitektur, Teknik Sipil","Diploma, Sarjana/S1"
/opportunities/1085135,Kolektor banjarmasin,Semuanya,Apa Saja
/opportunities/1085147,Kolektor Bekasi,Semuanya,SLTA
/opportunities/1085180,Kolektor Cilegon,Semuanya,Apa Saja
/opportunities/1085079,Junior Collector Tuban,Semuanya,SLTA
/opportunities/1074439,FINANCE & ACCOUNTING SENIOR STAFF,"Administrasi Bisnis (Keuangan), Akuntansi, Manajemen","Diploma, Sarjana/S1"
/opportunities/1066032,Tekhnisi (Maintenance),Teknik Lainnya,"SLTA, Diploma"
/opportunities/1067040,STAFF KEUANGAN,Administrasi Bisnis (Keuangan),Diploma
/opportunities/1075244,REGIONAL SALES MANAGER ,Lainnya,Apa Saja
/opportunities/1075299,ASISTEN SALES MANAGER,Manajemen,Apa Saja
/opportunities/1075393,DESAIN GRAFIS,Desain Produk,Apa Saja
/opportunities/1085353,Kolektor Samarinda,Semuanya,Apa Saja
/opportunities/1085354,Kolektor Semarang,Semuanya,Apa Saja
/opportunities/1085355,Kolektor Serang,Semuanya,Apa Saja
/opportunities/1085356,Kolektor Sidoarjo,Semuanya,Apa Saja
/opportunities/1041286,Electrical Maintenance Engineer Supervisor,"Teknik Elektro, Teknik Industri, Teknik Mesin, Elektronika","Diploma, Sarjana/S1"
/opportunities/1074415,HRD & GA STAFF,"Administrasi Bisnis (Manajemen), Hukum",Sarjana/S1
/opportunities/1074434,STOREMAN,"Teknik Elektro, Teknik Industri, Teknik Mesin, Elektronika","Diploma, Sarjana/S1"
/opportunities/1074435,HSE STAFF,"Kesehatan Masyarakat, Teknik Lainnya, Teknik Ekologi/Lingkungan","Diploma, Sarjana/S1"
/opportunities/1074437,COST CONTROL PROJECT,"Administrasi Bisnis (Keuangan), Akuntansi, Manajemen","Diploma, Sarjana/S1"
/opportunities/1065959,AREA SALES MANAGER / BRANCH MANAGER,Ekonomi Pembangunan,Diploma
/opportunities/1085338,Kolektor Riau,Semuanya,Apa Saja
/opportunities/1073825,ADMIN PURCHASING,Semuanya,SLTA
/opportunities/1085336,Kolektor Rembang,Semuanya,Apa Saja
/opportunities/1085339,Kolektor Riau Kepulauan,Semuanya,Apa Saja
/opportunities/1085341,Kolektor Sabang,Semuanya,Apa Saja
/opportunities/1085352,Kolektor Salatiga,Semuanya,Apa Saja
/opportunities/1065479,Supervisor Keuangan (Akunting),Semuanya,"Diploma, Sarjana/S1"
/opportunities/1065481,Supervisor Sales,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1065483,HRD MANAGER,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1065484,Sales Eksekutif,Semuanya,Apa Saja
/opportunities/1065688,Supervisor Produksi,Teknik Industri,"Diploma, Sarjana/S1"
/opportunities/1065713,QMS/DC/MR/SMM,"Administrasi Bisnis (Manajemen), Manajemen","Diploma, Sarjana/S1"
/opportunities/1065714,Driver Pribadi,Teknik Transportasi,SLTA
/opportunities/1065948,Adminitrasi / KA.Administrasi,"Administrasi Bisnis (Keuangan), Administrasi Bisnis (Manajemen)",Diploma
/opportunities/1073824,RESEPSIONIS,Semuanya,SLTA
/opportunities/1075144,Quality Assurance,"Ilmu Kimia, Teknologi Pangan, Ahli Gizi",Sarjana/S1
/opportunities/1085334,Kolektor Rangkasbitung,Semuanya,Apa Saja
/opportunities/1074821,Staff Jagal,Lainnya,SLTA
/opportunities/1075128,Admin Kitchen,Semuanya,SLTA
/opportunities/1073789,M.I.S MANAGER,Teknik Informatika,Sarjana/S1
/opportunities/1073791,TRAINER,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1073795,COOK (JAPANESE FOOD),Semuanya,Apa Saja
/opportunities/1073817,Kitchen Head (Japanese Food),Lainnya,Apa Saja
/opportunities/1073818,CAPTAIN,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1073819,OUTLET SUPERVISOR,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1073820,RESTAURANT MANAGER,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1073821,COOK HELPER,Semuanya,SLTA
/opportunities/1073822,KASIR,Semuanya,SLTA
/opportunities/1073823,WAITRESS,Semuanya,SLTA
/opportunities/1074403,Cook,Pendidikan Tata Boga,SLTA
/opportunities/1074484,DTD/ Direct Sales Fiber Wi Fi Internet ,Lainnya,"Apa Saja, SLTA"
/opportunities/1074825,Supervisor Akuntansi Umum,Akuntansi,"Sarjana/S1, Master/S2"
/opportunities/1081258,HR Recruitment & Integration Supervisor,Semuanya,Sarjana/S1
/opportunities/1081259,After sales SERVICE Manager ,Teknik Mesin,Sarjana/S1
/opportunities/1082443,Purchasing  ( Surabaya ),Administrasi Bisnis (Manajemen),Diploma
/opportunities/1085330,Kolektor Purworejo,Semuanya,Apa Saja
/opportunities/1014727,Sales Assistance Marketing,Lainnya,SLTA
/opportunities/1074029,Supervisor Marketing,Semuanya,Sarjana/S1
/opportunities/1074397,Quality Control,"Ilmu Kimia, Pendidikan Tata Boga",SLTA
/opportunities/1074398,Staff GA (General Affair),"Teknik Elektro, Teknik Mesin",SLTA
/opportunities/1074399,Maintenance,"Teknik Elektro, Teknik Mesin",SLTA
/opportunities/1074400,Manager Marketing,"Administrasi Bisnis (Manajemen), Manajemen",Sarjana/S1
/opportunities/1074401,Digital Marketing,"Teknik Informatika, Manajemen Informatika",Diploma
/opportunities/1074402,Desain Grafis,Seni dan Desain,SLTA
/opportunities/1074476,Waspang / Teknisi Instalasi Fiber Optic,Lainnya,"Apa Saja, SLTA"
/opportunities/1054925,Staff Tax ,"Akuntansi, Ekonomi",Sarjana/S1
/opportunities/1055915,Staff Recruitment,Psikologi,Sarjana/S1
/opportunities/1062185,Maintenance Gedung,Studi Pembangunan,SLTA
/opportunities/1067831,Sales Counter Dalam Kota/Luar Kota,Administrasi Bisnis (Manajemen),SLTA
/opportunities/1068028,Manager Marketing,Ilmu Komunikasi,Sarjana/S1
/opportunities/1085300,Fotografer,Fotografi,"Diploma, Sarjana/S1"
/opportunities/1073042,Mega Management Development Program (MMDP) Batch XI,Lainnya,"Sarjana/S1, Master/S2"
/opportunities/1066365,Teknisi Fiber Indihome,Teknik Lainnya,SLTA
/opportunities/1066367,SALES KANVASSER,Lainnya,SLTA
/opportunities/1073784,Recruitment Staff,Psikologi,Sarjana/S1
/opportunities/1073980,Resepsionis,Lainnya,"Diploma, Sarjana/S1"
/opportunities/1073991,RECEPTIONIST,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1074109,Office Boy,Lainnya,SLTA
/opportunities/1074449,Marketing and Sales Manager,Semuanya,Sarjana/S1
/opportunities/1072037,CCPL Team Leader (Area Bandung),Lainnya,Diploma
/opportunities/1085319,Kolektor Pontianak,Semuanya,Apa Saja
/opportunities/1085314,Kolektor Sulawesi Utara,Semuanya,Apa Saja
/opportunities/1085318,Kolektor Sulawesi Selatan,Semuanya,Apa Saja
/opportunities/1085317,Kolektor Sulawesi Tengah,Semuanya,Apa Saja
/opportunities/1085320,Kolektor Sulawesi Barat,Semuanya,Apa Saja
/opportunities/1085321,Kolektor Probolinggo,Semuanya,Apa Saja
/opportunities/1085324,Kolektor Sidoarjo,Semuanya,Apa Saja
/opportunities/1085322,Kolektor Purbalingga,Semuanya,Apa Saja
/opportunities/1085323,Kolektor Purwakarta,Semuanya,Apa Saja
/opportunities/1085326,Kolektor Solo,Semuanya,Apa Saja
/opportunities/1085325,Kolektor Purwodadi,Semuanya,Apa Saja
/opportunities/1085328,Kolektor Purwokerto,Semuanya,Apa Saja
/opportunities/1085327,Kolektor Sleman,Semuanya,Apa Saja
/opportunities/1085329,Kolektor Slawi,Semuanya,Apa Saja
/opportunities/1085315,Kolektor Sulawesi Tenggara,Semuanya,Apa Saja
/opportunities/1085307,Kolektor Sorong,Semuanya,Apa Saja
/opportunities/1073883,Tele Marketing,Administrasi Bisnis (Keuangan),SLTA
/opportunities/1082429,Tele Marketing,Administrasi Bisnis (Keuangan),SLTA
/opportunities/1082430,Tele Marketing,Administrasi Bisnis (Keuangan),SLTA
/opportunities/1082431,Tele Marketing,Administrasi Bisnis (Keuangan),SLTA
/opportunities/1082432,Tele Marketing,Administrasi Bisnis (Keuangan),SLTA
/opportunities/1082433,Tele Marketing,Administrasi Bisnis (Keuangan),SLTA
/opportunities/1082589,Internship Business Development & Content Writer,"Seni dan Desain, Manajemen",Sarjana/S1
/opportunities/1082595,financial advisor,Manajemen,Diploma
/opportunities/1085310,Kolektor Sumatera Utara,Semuanya,Apa Saja
/opportunities/1085312,Kolektor Pekanbaru,Semuanya,Apa Saja
/opportunities/1085311,Kolektor Sumatera Selatan,Semuanya,Apa Saja
/opportunities/1085316,Kolektor Pemalang,Semuanya,Apa Saja
/opportunities/1085313,Kolektor Sumatera Barat,Semuanya,Apa Saja
/opportunities/1085309,Kolektor Pekalongan,Semuanya,Apa Saja
/opportunities/1074675,HR- Legal,"Hukum, Lainnya",Sarjana/S1
/opportunities/1085304,Kolektor Sukabumi,Semuanya,Apa Saja
/opportunities/1085305,Kolektor Subang,Semuanya,Apa Saja
/opportunities/1085302,Kolektor Sukoharjo,Semuanya,Apa Saja
/opportunities/1073638,Maintenance Manager,Teknik Elektro,Sarjana/S1
/opportunities/1073639,Maintenance Spv,Teknik Elektro,Diploma
/opportunities/1073641,Safety Officer dan Environmental Coordinator,Kesehatan Masyarakat,"Diploma, Sarjana/S1"
/opportunities/1073642,Expat Cook,Makanan dan Minuman,Diploma
/opportunities/1073643,Recruitment Staff,Psikologi,Sarjana/S1
/opportunities/1081205,Executive Chef,Pariwisata dan Perhotelan,Diploma
/opportunities/1081208,HRGA Manager,"Akuntansi, Ekonomi",Sarjana/S1
/opportunities/1081210,F&P Manager,Elektronika,Sarjana/S1
/opportunities/1085303,Marketing Asuransi,Semuanya,Apa Saja
/opportunities/1085306,Kolektor Sragen,Semuanya,Apa Saja
/opportunities/1074637,Kepala Depo,Lainnya,Diploma
/opportunities/1030104,MT Gudang,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1030097,Supervisor,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1030098,Programmer ,"Ilmu Komputer, Teknik Komputer, Teknik Informatika","Diploma, Sarjana/S1"
/opportunities/1030110,Sales Driver,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1030458,Driver Ekspedisi,Lainnya,SLTA
/opportunities/1030461,"Mekanik Mobil ( Junior, Middle, Senior)",Lainnya,"SLTA, Diploma"
/opportunities/1030463,Preseller,Lainnya,"SLTA, Diploma"
/opportunities/1072375,AREA SALES MANAGER,Setidaknya 4 tahun,Sarjana/S1
/opportunities/1072379,Kepala Operasional,Semuanya,Diploma
/opportunities/1072380,Kepala Penjualan,Semuanya,Diploma
/opportunities/1072925,Admin Rekrutmen,Semuanya,Sarjana/S1
/opportunities/1072928,Staff Pajak,Akuntansi,Sarjana/S1
/opportunities/1074447,Data Analis,"Ilmu Komputer, Matematika dan Statistika, Teknik Komputer",Sarjana/S1
/opportunities/1074539,ASM,Manajemen,Sarjana/S1
/opportunities/1030096,Kepala Penjualan,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1082413,Sales Project,Semuanya,Sarjana/S1
/opportunities/1085290,Kolektor Tabanan,Semuanya,Apa Saja
/opportunities/1085289,Kolektor Tangerang,Semuanya,Apa Saja
/opportunities/1085292, Sales KPR Mortgage - Bank CIMB Niaga (Area Cibinong),Semuanya,Diploma
/opportunities/1085291,Kolektor Surakarta,Semuanya,Apa Saja
/opportunities/1085294,Sales KPR Mortgage - Bank CIMB Niaga (Area Depok),Semuanya,Diploma
/opportunities/1010852,Customer Service,Lainnya,SLTA
/opportunities/1085295,Sales KPR Mortgage - Bank CIMB Niaga (Area Tangerang),Semuanya,Diploma
/opportunities/1085296,Business Development Officer [BDO],"Administrasi Bisnis (Manajemen), Akuntansi, Ilmu Kimia, Teknik Kimia",Sarjana/S1
/opportunities/1085297,Sales KPR Mortgage - Bank CIMB Niaga (Area Bekasi),Semuanya,Diploma
/opportunities/1085298,Chemical Analyst (CA),"Ilmu Kimia, Teknik Kimia",Sarjana/S1
/opportunities/1085299,"Finance, Accounting & Tax [FAT]",Akuntansi,Sarjana/S1
/opportunities/1085301,Staff Export & Import [EXIM],"Administrasi Bisnis (Keuangan), Administrasi Bisnis (Manajemen), Akuntansi, Ekonomi, Bahasa Inggris",Sarjana/S1
/opportunities/1030095,Kepala Operasional,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1082286,Technical Service,"Studi Pembangunan, Manajemen",SLTA
/opportunities/1073544,Medical Sales Representative,"Ekonomi, Farmasi, Kedokteran Umum, Teknik Biomedis, Teknik Elektro, Perawat",Apa Saja
/opportunities/1085281,Kolektor Tembagapura,Semuanya,Apa Saja
/opportunities/1085280,Kolektor Ternate,Semuanya,Apa Saja
/opportunities/1085277,Kolektor Tuban,Semuanya,Apa Saja
/opportunities/1085275,Kolektor ubud,Semuanya,Apa Saja
/opportunities/1085276,Kolektor Tulungagung,Semuanya,Apa Saja
/opportunities/1085282,Kolektor Temanggung,Semuanya,Apa Saja
/opportunities/1085288,Kolektor Tanjungkarang,Semuanya,Apa Saja
/opportunities/1085286,Sales KPR Mortgage - Bank CIMB Niaga (Area Bogor),Semuanya,Diploma
/opportunities/1085285,Kolektor Tasikmalaya,Semuanya,Apa Saja
/opportunities/1085284,Kolektor Tegal,Semuanya,Apa Saja
/opportunities/1085287,Kolektor Tanjung Pinang,Semuanya,Apa Saja
/opportunities/1080950,Account Executive,"Administrasi Bisnis (Manajemen), Ekonomi, Teknik Telekomunikasi","Diploma, Sarjana/S1"
/opportunities/1082276,Specification Executive,Semuanya,Sarjana/S1
/opportunities/1073543,Medical Sales Representative ,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1085270,Sales KPR Mortgage - Bank CIMB Niaga (Area Jakarta Pusat),Semuanya,Diploma
/opportunities/1085272,Sales KPR Mortgage - Bank CIMB Niaga (Area Jakarta Selatan),Semuanya,Diploma
/opportunities/1085273,Kolektor Yogyakarta,Semuanya,Apa Saja
/opportunities/1085274,Kolektor Wamena,Semuanya,Apa Saja
/opportunities/1085271,Kepala Depo,"Farmasi, Ilmu Kimia, Teknik Kimia, Teknik Pertanian",Sarjana/S1
/opportunities/1085278,Sales KPR Mortgage - Bank CIMB Niaga (Area Jakarta Utara),Semuanya,Diploma
/opportunities/1025546,Sales Representative Disposibles - Surabaya ,"Ekonomi, Farmasi, Kedokteran Umum, Elektronika, Lainnya",Diploma
/opportunities/1025548,"Sales Representative Disposibles  - Denpasar, Bali","Ekonomi, Farmasi, Kedokteran Umum, Elektronika",Diploma
/opportunities/1025549,Secretary/ Administration - Surabaya,"Ekonomi, Sekretaris",Diploma
/opportunities/1025550,"Secretary/ Administration - Denpasar, Bali","Ekonomi, Sekretaris",Diploma
/opportunities/1025567,"Sales Engineer-Denpasar,Bali","Farmasi, Kedokteran Umum, Teknik Biomedis, Teknik Elektro, Elektronika",Diploma
/opportunities/1025569,Sales Engineer-Surabaya,"Farmasi, Kedokteran Umum, Teknik Biomedis, Teknik Elektro, Teknik Lainnya, Elektronika",Diploma
/opportunities/1027721,Finance & Accounting Staff,Akuntansi,Sarjana/S1
/opportunities/1073542,Medical Sales Representative ,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1085269,Sales KPR Mortgage - Bank CIMB Niaga (Area Jakarta Barat),Semuanya,Diploma
/opportunities/1074645,GA & Facilities Service,Semuanya,Sarjana/S1
/opportunities/1074646,Office Boy,Semuanya,SLTA
/opportunities/1074973,Account Receivable Collection,"Administrasi Bisnis (Keuangan), Akuntansi, Ekonomi","Diploma, Sarjana/S1, Master/S2"
/opportunities/1075017,Accounting,Akuntansi,"Diploma, Sarjana/S1"
/opportunities/1075018,HR Mobile,Hukum,Sarjana/S1
/opportunities/1075198,Claim Analyst,"Kesehatan Masyarakat, Perawat",Diploma
/opportunities/1075256,PPIC Supervisor,Teknik Industri,Sarjana/S1
/opportunities/1075266,Receptionist ,Semuanya,Diploma
/opportunities/1075268,Field Sales Assistant,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1081273,Digital Marketing (Sales Canvasser),Semuanya,SLTA
/opportunities/1082578,Supply Chain,"Administrasi Bisnis (Keuangan), Administrasi Bisnis (Manajemen), Manajemen",Diploma
/opportunities/1085266,Mortgage Consultant (KPR) - Maybank,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1085267,Sales Lending SME Bank CIMB Niaga (Area DKI Jakarta),Semuanya,Diploma
/opportunities/1085268,Sales KPR Mortgage - Bank CIMB Niaga (Area Jakarta),Semuanya,Diploma
/opportunities/1074482,Drafter Cikarang,Teknik Sipil,SLTA
/opportunities/1085256,Kolektor Kediri,Semuanya,Apa Saja
/opportunities/1085258,Kolektor Kendal,Semuanya,Apa Saja
/opportunities/1085259,Kolektor Di luar indonesia,Semuanya,Apa Saja
/opportunities/1085261,Kolektor,Semuanya,Apa Saja
/opportunities/1085262,Administrasi Area Jakarta,Semuanya,Diploma
/opportunities/1081278,IT Support Engineer  ,"Ilmu Komputer, Teknik Komputer, Teknik Informatika, Teknik Telekomunikasi, Manajemen Informatika",Sarjana/S1
/opportunities/1085263,Administrasi Area Bintaro,Semuanya,Diploma
/opportunities/1071453,Export Import Assistant,Semuanya,Apa Saja
/opportunities/1071455,Customer Service Officer  ,Semuanya,Apa Saja
/opportunities/1071538,Project Executive  ,Teknik Elektro,"Diploma, Sarjana/S1"
/opportunities/1071539,Supervisor Housekeeping,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1072389,PPJK Supervisor   ,Lainnya,"Diploma, Sarjana/S1"
/opportunities/1074481,Marketing Serang & Jakarta,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1085255,Kolektor Karanganyar,Semuanya,Apa Saja
/opportunities/1085237,Kolektor Jawa Tengah,Semuanya,Apa Saja
/opportunities/1085238,Kolektor Papua Barat,Semuanya,Apa Saja
/opportunities/1085239,Kolektor Pasuruan,Semuanya,Apa Saja
/opportunities/1085242,Kolektor Jawa Timur,Semuanya,Apa Saja
/opportunities/1085240,Kolektor Pati,Semuanya,Apa Saja
/opportunities/1085243,Kolektor Jayapura,Semuanya,Apa Saja
/opportunities/1085244,Kolektor Jember,Semuanya,Apa Saja
/opportunities/1085245,Kolektor Jepara,Semuanya,Apa Saja
